dataset,rec,lead,seg,t0_s,n_gt,TP,FP,FN,F1,lead_F1,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,p_bad,p_bad_kind,level
adfecgdb,r01,2,21,84.0,8,8,0,0,100.0,100.0,1.1053950757894293,1.963143501505055,0.7532058647192389,0.04627773705465706,0.009463951771628887,1.0,1.0,8.0,0.12430468126215923,3.0,0.9968566969037056,0.9990023970603943,0.00551705271334054,oof,xanh
adfecgdb,r01,2,22,88.0,9,9,0,0,100.0,100.0,0.949136340667847,3.724376824491034,0.7478641371339054,0.15275962147728708,0.02195644241542822,1.0,0.7058823529411765,9.0,0.09868075586091339,3.0,0.9968837532732222,0.9986934661865234,0.04558546769943012,oof,xanh
adfecgdb,r01,2,23,92.0,8,8,0,0,100.0,100.0,1.0495712713805123,4.841072029118456,0.7649496093292572,0.04235643002557253,0.009729387310920889,1.0,0.9333333333333333,8.0,0.08795007623625203,3.0,0.9982123747467995,0.999165415763855,0.0016253456856962346,oof,xanh
adfecgdb,r01,2,24,96.0,8,8,0,0,100.0,100.0,1.027585716812851,5.344227819470234,0.743594994893846,0.13596180186246865,0.007715167498088531,1.0,0.6666666666666666,8.0,0.10203449479725511,3.0,0.9975248724222183,0.9991901516914368,0.0055738641588208345,oof,xanh
adfecgdb,r01,2,25,100.0,9,9,0,0,100.0,100.0,0.8658543017199817,7.472681042369343,0.7573624310758114,0.11853912979662348,0.007781950143840615,1.0,0.875,9.0,0.16017260938918929,3.0,0.9976381361484528,0.9989281296730042,0.0006740216546112574,oof,xanh
adfecgdb,r01,2,26,104.0,8,8,0,0,100.0,100.0,0.9785371155151417,4.62898277166052,0.7579540015566024,0.3915099125418732,0.004173616403771631,1.0,0.75,8.0,0.1837585378505427,3.0,0.9980348534882069,0.9992469549179077,0.0013322631273810165,oof,xanh
adfecgdb,r01,2,27,108.0,9,9,0,0,100.0,100.0,0.9921749434666487,4.147846571590278,0.7485558215134416,0.2601468288430706,0.012921351974152086,1.0,1.0,9.0,0.17380159029726144,3.0,0.9972174730565813,0.9988850951194763,0.0571912900915558,oof,vang
adfecgdb,r01,2,28,112.0,8,8,0,0,100.0,100.0,1.0163600902682803,3.9408281694066467,0.7569865993185028,0.336703069220271,0.006406177508617359,1.0,1.0,8.0,0.13021229397655074,3.0,0.9985964186489582,0.9990491271018982,0.0005480513019440763,oof,xanh
adfecgdb,r01,2,29,116.0,9,9,0,0,100.0,100.0,0.9209210396693579,3.8993522011817374,0.7463177798805704,0.4164357407332962,0.004255319148927061,1.0,0.8888888888888888,9.0,0.08084032418771805,3.0,0.9976344108581543,0.9994183778762817,0.0031001787392778567,oof,xanh
adfecgdb,r01,2,30,120.0,8,8,0,0,100.0,100.0,1.0467965904072176,4.841183575140278,0.7645931263371755,0.2771047757205224,0.0059670882893494235,1.0,1.0,8.0,0.10118989696571676,3.0,0.9986982047557831,0.9992705583572388,0.0005187661347620141,oof,xanh
adfecgdb,r01,2,31,124.0,9,9,0,0,100.0,100.0,1.0346726674216256,3.9024244601836733,0.7683427619024736,0.39472946500037176,0.006679142244262038,1.0,0.8888888888888888,9.0,0.14737573595285852,3.0,0.9985892739560869,0.9992696642875671,0.0015567367764511711,oof,xanh
adfecgdb,r01,2,32,128.0,8,8,0,0,100.0,100.0,1.0419951819898807,3.341093122337604,0.754210003013989,0.47689475904453993,0.017966917428688996,1.0,0.875,8.0,0.13873502162039492,3.0,0.9980018511414528,0.9990843534469604,0.09617574147328199,oof,vang
adfecgdb,r01,2,33,132.0,9,9,0,0,100.0,100.0,0.9328066513336793,4.1112015207051265,0.7525841199127324,0.4673939191458782,0.009891176090211028,1.0,0.5882352941176471,9.0,0.18044741082961233,3.0,0.9980616834428575,0.9992561936378479,0.042462707392085366,oof,xanh
adfecgdb,r01,2,34,136.0,8,8,0,0,100.0,100.0,0.9480077395457471,4.876063881513008,0.7324475321899895,0.4669876772189667,0.00844902832958621,1.0,0.7142857142857143,8.0,0.09374114271307518,3.0,0.9990487210452557,0.9993726313114166,0.014732003724626323,oof,xanh
adfecgdb,r01,2,35,140.0,9,9,0,0,100.0,100.0,1.0328374954948802,2.2546969903585907,0.7613525741927215,0.42762578098424314,0.010469166857989263,1.0,0.625,9.0,0.14100252099258193,3.0,0.998223152425554,0.9994698166847229,0.07420752000106526,oof,vang
adfecgdb,r01,2,36,144.0,9,9,0,0,100.0,100.0,1.0112944787739435,5.066976490987431,0.7501500950303737,0.3942409049163459,0.006095748113664002,1.0,0.75,9.0,0.07068716994201127,3.0,0.9978270398245918,0.9994551539421082,0.007271104118563592,oof,xanh
adfecgdb,r01,2,37,148.0,8,8,0,0,100.0,100.0,1.0845547162991842,3.366360280364411,0.7612936500751654,0.22003573197674656,0.009854828377965672,1.0,0.8235294117647058,8.0,0.13588080989929732,3.0,0.9981439709663391,0.9991595149040222,0.0037380801247397515,oof,xanh
adfecgdb,r01,2,38,152.0,9,9,0,0,100.0,100.0,0.9980742528601354,3.3790403043965522,0.7560000093749739,0.3051728555305788,0.0061932862767715684,1.0,0.8888888888888888,9.0,0.10379820861228554,3.0,0.9982260862986246,0.9989368319511414,0.0034807697381011825,oof,xanh
adfecgdb,r01,2,39,156.0,9,9,0,0,100.0,100.0,1.074942544582205,3.360794892116223,0.73659553763618,0.31788904757628156,0.22635724075932043,0.875,0.7058823529411765,9.0,0.08049420223269865,3.0,0.9971215095784929,0.9988512992858887,0.617507612801964,oof,do
adfecgdb,r01,2,40,160.0,8,8,0,0,100.0,100.0,1.0097873343701675,4.851570473251789,0.7511836433337934,0.39866502314412,0.23715042038398337,0.8571428571428571,0.6153846153846154,8.0,0.06446547798507102,3.0,0.9964820854365826,0.9987836480140686,0.787692648370444,oof,do
adfecgdb,r01,2,41,164.0,10,10,0,0,100.0,100.0,1.0236432199408712,4.397766062274058,0.7536770846788667,0.45998073155978997,0.028001837450246085,1.0,0.47058823529411764,10.0,0.08476377962453945,3.0,0.9978778809309006,0.9990195035934448,0.049497500853686635,oof,xanh
adfecgdb,r01,2,42,168.0,8,8,0,0,100.0,100.0,1.0192823040751984,4.7192432028825415,0.7656921271278286,0.33849456844123177,0.037434115604480137,1.0,0.5714285714285714,8.0,0.1201399841919391,3.0,0.9988101422786713,0.9993036389350891,0.016194105599431283,oof,xanh
adfecgdb,r01,2,43,172.0,8,8,0,0,100.0,100.0,0.9340809048968894,5.61730129915443,0.764405444988932,0.3332929607842688,0.018526388009430916,1.0,0.875,8.0,0.16386765473112597,3.0,0.998367752879858,0.9989657402038574,0.005469981045327135,oof,xanh
adfecgdb,r01,2,44,176.0,9,9,0,0,100.0,100.0,0.9353248005225667,6.461812337114617,0.756323191126388,0.3244261465175152,0.012605042016780216,1.0,0.8888888888888888,9.0,0.18305219272359385,3.0,0.998335427708096,0.9992745518684387,0.008516366800204712,oof,xanh
adfecgdb,r01,2,45,180.0,9,9,0,0,100.0,100.0,0.9010202761592595,4.114595266602527,0.7288169331044556,0.13028141617501904,0.01949260379114249,1.0,0.5333333333333333,9.0,0.17510210687952393,3.0,0.9981259670522478,0.999254047870636,0.007026218542364593,oof,xanh
adfecgdb,r01,2,46,184.0,9,9,0,0,100.0,100.0,0.8619098097151018,6.987319557078422,0.7659008581367117,0.05275779277021918,0.009112901991054842,1.0,1.0,9.0,0.10484184817178788,3.0,0.9981886280907525,0.9987533092498779,0.00018192204702240038,oof,xanh
adfecgdb,r01,2,47,188.0,10,10,0,0,100.0,100.0,0.9954081506811925,4.536278918512502,0.7733991252103464,0.012246048706223145,0.007644397634430576,1.0,0.8421052631578947,10.0,0.14471535457561915,3.0,0.997865891456604,0.9989256262779236,0.0006746324650610158,oof,xanh
adfecgdb,r01,2,48,192.0,10,10,0,0,100.0,100.0,1.0782664928501087,3.4158537426640416,0.7645854912940795,0.019025032389350445,0.016483145381652513,1.0,0.5882352941176471,10.0,0.07534293154834035,3.0,0.9975229561328888,0.9991099536418915,0.008247412022840336,oof,xanh
adfecgdb,r01,2,49,196.0,9,9,0,0,100.0,100.0,0.9615786159839758,3.1777036288027176,0.7584768656337851,0.18699542480274467,0.01590518580963686,1.0,0.5882352941176471,9.0,0.10635084723742896,3.0,0.9980962773164114,0.9991888403892517,0.03178748573851211,oof,xanh
adfecgdb,r01,2,50,200.0,8,8,0,0,100.0,100.0,0.9448557099407651,4.1190863833913145,0.7342716082205029,0.05208877939185322,0.005660931588594527,1.0,0.75,8.0,0.13588932076080637,3.0,0.9984121546149254,0.9992217123508453,0.0009030601015430866,oof,xanh
adfecgdb,r01,2,51,204.0,9,9,0,0,100.0,100.0,0.9818912159428308,4.419398090298428,0.7499953414305439,0.07710216845956605,0.025139655888403084,1.0,0.8235294117647058,9.0,0.1119708205697564,3.0,0.9937750399112701,0.9987268447875977,0.09435857053040539,oof,vang
adfecgdb,r01,2,52,208.0,10,10,0,0,100.0,100.0,1.0086311585306844,4.826532527688955,0.763175526553056,0.03034028115121105,0.011174521339127021,1.0,0.8888888888888888,10.0,0.21362660656841415,3.0,0.9974293917417526,0.9987999200820923,0.07667850058017986,oof,vang
adfecgdb,r01,2,53,212.0,9,9,0,0,100.0,100.0,1.0124843174171436,4.034238561083634,0.7589477674734119,0.08525572174642618,0.04803493449771172,1.0,0.8888888888888888,9.0,0.05956900652196641,3.0,0.9981384542253282,0.9991360902786255,0.006070130716760138,oof,xanh
adfecgdb,r01,2,54,216.0,8,8,0,0,100.0,100.0,1.0740688144863906,4.754017821872798,0.7429254682037911,0.08845602851367339,0.005362273327326379,1.0,0.875,8.0,0.07864606496460598,3.0,0.9986600987613201,0.9992351531982422,0.0014816072414217613,oof,xanh
adfecgdb,r01,2,55,220.0,9,9,0,0,100.0,100.0,1.0164383051669452,3.992757574344761,0.7398843783183005,0.3013193535833971,0.009138152921449769,1.0,1.0,9.0,0.12097054714585777,3.0,0.9979852570427789,0.9991062581539154,0.0018214120143378474,oof,xanh
adfecgdb,r01,2,56,224.0,8,8,0,0,100.0,100.0,0.9800845873608176,3.7736060191068166,0.7266364963716342,0.1929276157392524,0.016168996699025714,1.0,0.9333333333333333,8.0,0.11589406011400742,3.0,0.9948096424341202,0.9985742568969727,0.04395800781969552,oof,xanh
adfecgdb,r01,2,57,228.0,8,8,0,0,100.0,100.0,1.0895264000514642,1.973964647960007,0.7325047661216939,0.19344674195829573,0.01265149394653721,1.0,0.5333333333333333,8.0,0.05955867509439043,3.0,0.9979381076991558,0.9991080164909363,0.003801490121336026,oof,xanh
adfecgdb,r01,2,58,232.0,9,9,0,0,100.0,100.0,0.9892674402300683,3.3244842059718733,0.7592751185164187,0.3989310562299468,0.005617306392906481,1.0,0.875,9.0,0.08243019311173932,3.0,0.9985995690027872,0.9991030693054199,0.0025140997157352732,oof,xanh
adfecgdb,r01,2,59,236.0,8,8,0,0,100.0,100.0,0.9986153772274313,4.3896957640257135,0.7430631180125525,0.43194095405137783,0.006406177508617359,1.0,1.0,8.0,0.12349016811423083,3.0,0.9986745417118073,0.9992213249206543,0.006359731704917362,oof,xanh
adfecgdb,r01,2,60,240.0,9,9,0,0,100.0,100.0,0.9671769666800083,5.060520019875433,0.7625448862089058,0.280029072034422,0.009355932960230602,1.0,0.47058823529411764,9.0,0.04074970215072018,3.0,0.9983846412764655,0.9993195533752441,0.008970411257828331,oof,xanh
adfecgdb,r01,2,61,244.0,8,8,0,0,100.0,100.0,1.207531193697296,2.99152778729833,0.7327598779607124,0.33985979859118065,0.00414366221905563,1.0,0.6666666666666666,8.0,0.07718941193665724,3.0,0.9975598603487015,0.9990170001983643,0.0006968600986536516,oof,xanh
adfecgdb,r01,2,62,248.0,9,9,0,0,100.0,100.0,1.1239358213898487,3.1799491154302864,0.7642534244713551,0.182840859545845,0.028405707346563145,1.0,0.5714285714285714,9.0,0.04482002550940703,3.0,0.9955930444929335,0.9993399679660797,0.030240033739214925,oof,xanh
adfecgdb,r01,2,63,252.0,8,8,0,0,100.0,100.0,0.9926617383674492,3.429483869189202,0.756867812915665,0.20003137251680497,0.00614339700431571,1.0,0.7058823529411765,8.0,0.1004112540797907,3.0,0.9986102394759655,0.9991323947906494,0.0023081594512758007,oof,xanh
adfecgdb,r01,2,64,256.0,8,8,0,0,100.0,100.0,0.9954758221011959,3.500952909059336,0.7292341715341352,0.38998737796564464,0.00414366221905563,1.0,0.9333333333333333,8.0,0.14808591004495936,3.0,0.9983402602374554,0.9992030560970306,0.0018982973932778237,oof,xanh
adfecgdb,r01,2,65,260.0,9,9,0,0,100.0,100.0,0.9807502859014866,3.6875856762136223,0.756109256102092,0.34508331679018817,0.005830119751642269,1.0,0.9411764705882353,9.0,0.08439795236361343,3.0,0.9986020061704848,0.9993094205856323,0.0028401463635210657,oof,xanh
adfecgdb,r01,2,66,264.0,8,8,0,0,100.0,100.0,0.9846484810787216,4.40543691943242,0.7564612404003782,0.29661351186157825,0.009770392477746718,1.0,0.6666666666666666,8.0,0.08515482701020434,3.0,0.9980711676180363,0.9992361664772034,0.007078183808079102,oof,xanh
adfecgdb,r01,2,67,268.0,8,8,0,0,100.0,100.0,0.9914492442391405,4.2865240969573435,0.737306942566377,0.22846998317254635,0.005818265422275748,1.0,0.5714285714285714,8.0,0.04352281886626613,3.0,0.9976886846125126,0.9993816614151001,0.0042332690355597205,oof,xanh
adfecgdb,r01,2,68,272.0,9,9,0,0,100.0,100.0,0.973858400425378,3.320324475005215,0.7460216537625584,0.2687464181086155,0.009278290363050426,1.0,0.8235294117647058,9.0,0.1909127724409817,3.0,0.9980181985431247,0.9993264079093933,0.018088620584302877,oof,xanh
adfecgdb,r01,2,69,276.0,8,8,0,0,100.0,100.0,1.0337042459781172,3.7991623819667355,0.7404334042645521,0.23149639811552478,0.005362273327326379,1.0,0.7142857142857143,8.0,0.025655573674196356,3.0,0.9983093924820423,0.9992647767066956,0.0007170231044835591,oof,xanh
adfecgdb,r01,2,70,280.0,8,8,0,0,100.0,100.0,1.0345612318582162,2.863330989494724,0.7265597118348436,0.4355182309766417,0.008717045347964752,1.0,0.5714285714285714,8.0,0.04091780479889083,3.0,0.9981799647212029,0.9989815354347229,0.005865904888776477,oof,xanh
adfecgdb,r01,2,71,284.0,9,9,0,0,100.0,100.0,1.0195241916086943,2.9844933713917134,0.7517808284977071,0.41116403287660114,0.007798315969589982,1.0,0.9411764705882353,9.0,0.08962531960918965,3.0,0.9976197216245863,0.9993442893028259,0.006660758441883142,oof,xanh
adfecgdb,r01,2,72,288.0,8,8,0,0,100.0,100.0,1.0704231783325244,2.0023303016335854,0.7342684406357839,0.4120614257010014,0.007651405783228427,1.0,0.75,8.0,0.09271464268778716,3.0,0.9972000755369663,0.9992876946926117,0.010852145287243,oof,xanh
adfecgdb,r01,2,73,292.0,8,8,0,0,100.0,100.0,0.9921689732915321,3.819869156936078,0.7333459091246524,0.2742428242748609,0.007382531740067142,1.0,0.8,8.0,0.08865970768018774,3.0,0.9979034624993801,0.9988810420036316,0.0022826046681661645,oof,xanh
adfecgdb,r01,2,74,296.0,9,9,0,0,100.0,100.0,1.0122768157258408,3.669017438040166,0.7420151141464305,0.283066708591439,0.009625778176542386,1.0,0.631578947368421,9.0,0.12029902200448862,3.0,0.9959669080045488,0.9992716908454895,0.022451090669699064,oof,xanh
adfecgdb,r01,3,0,0.0,9,9,0,0,100.0,100.0,0.8289850609545463,9.244165400380005,0.762232004534195,0.43046639335373893,0.00566542036629318,1.0,1.0,9.0,0.16119674375253779,3.0,0.9985732071929507,0.9989060163497925,0.001131318517136266,oof,xanh
adfecgdb,r01,3,1,4.0,8,8,0,0,100.0,100.0,0.8908010194584824,7.676551436107571,0.7588442137589517,0.4720549351134911,0.005453824335353662,1.0,1.0,8.0,0.17977375171336737,3.0,0.998902291059494,0.9994051456451416,0.018448412113652765,oof,xanh
adfecgdb,r01,3,2,8.0,9,9,0,0,100.0,100.0,0.7533945204390825,10.051894001945021,0.7557402630160792,0.5076190739787411,0.006095748113664002,1.0,1.0,9.0,0.19179945208048932,3.0,0.9989234771993425,0.9993728995323181,0.010694321367584156,oof,xanh
adfecgdb,r01,3,3,12.0,9,9,0,0,100.0,100.0,0.8629868626786945,7.221212301271757,0.7650713449456606,0.5339652115038444,0.006202691063026294,1.0,1.0,9.0,0.16895191655224517,3.0,0.9989346464474996,0.9992915093898773,0.006759361921001832,oof,xanh
adfecgdb,r01,3,4,16.0,8,8,0,0,100.0,100.0,0.861431986137762,10.923641423487073,0.7591890075863419,0.4944132741460114,0.007316125338560228,1.0,1.0,8.0,0.19549421884700433,3.0,0.997800275683403,0.9993222951889038,0.01343231374028472,oof,xanh
adfecgdb,r01,3,5,20.0,9,9,0,0,100.0,100.0,0.8892557728073939,7.6219615023088,0.7670330517420657,0.5768878494261057,0.01004023579447658,1.0,1.0,9.0,0.16798482304492748,3.0,0.9987780849138895,0.9992696642875671,0.010859526468147791,oof,xanh
adfecgdb,r01,3,6,24.0,9,9,0,0,100.0,100.0,0.9136533677080695,8.733905492094172,0.7597746659850343,0.24707145785725476,0.006095748113664002,1.0,1.0,9.0,0.17629925469096255,3.0,0.9985714190536075,0.9993271231651306,0.001551491791607358,oof,xanh
adfecgdb,r01,3,7,28.0,8,8,0,0,100.0,100.0,0.754230101866069,10.62310789440032,0.7520938761799018,0.5685583349237988,0.005967088289349423,1.0,1.0,8.0,0.13620923835897902,3.0,0.99887315928936,0.9994639754295349,0.0026902589343549927,oof,xanh
adfecgdb,r01,3,8,32.0,9,9,0,0,100.0,100.0,0.8784801142773966,8.244681284095309,0.7710017056575796,0.5818777491354131,0.0037409304699031055,1.0,0.8888888888888888,9.0,0.1933162621305381,3.0,0.9987262454297807,0.9995039701461792,0.0778105468931714,oof,vang
adfecgdb,r01,3,9,36.0,8,8,0,0,100.0,100.0,0.9039627652968425,8.692362203502489,0.7667945792709823,0.468046542567911,0.005467158869180918,1.0,1.0,8.0,0.16657459963824767,3.0,0.9980030544102192,0.9994625449180603,0.014081531185258173,oof,xanh
adfecgdb,r01,3,10,40.0,9,9,0,0,100.0,100.0,0.8674525695064924,6.505156353949049,0.7808485696538823,0.46927354668237053,0.007370428968362475,1.0,1.0,9.0,0.14180962687271378,3.0,0.9983475539419386,0.9992338418960571,0.0009899871410795232,oof,xanh
adfecgdb,r01,3,11,44.0,8,8,0,0,100.0,100.0,0.9421010609044863,8.645536968327011,0.7639779266509179,0.4902368570649904,0.005407661372418496,1.0,1.0,8.0,0.14039636780681755,3.0,0.9981456696987152,0.9991790652275085,0.003435445229963324,oof,xanh
adfecgdb,r01,3,12,48.0,9,9,0,0,100.0,100.0,0.9130021877753751,5.665875117851693,0.7605551224364945,0.52014893601471,0.005929461515248263,1.0,0.8888888888888888,9.0,0.17883611324192136,3.0,0.9986218313376108,0.9995905756950378,0.014173861895903856,oof,xanh
adfecgdb,r01,3,13,52.0,8,8,0,0,100.0,100.0,0.9307101346962788,8.069509579285617,0.7469620563936008,0.4027654758371273,0.006018402316407651,1.0,1.0,8.0,0.15842939467073852,3.0,0.9988484419882298,0.9991410076618195,0.0007269437488635976,oof,xanh
adfecgdb,r01,3,14,56.0,9,9,0,0,100.0,100.0,0.8697893606072652,7.782880245064412,0.7313858013935418,0.2614626855501057,0.008364974829803576,1.0,0.8888888888888888,9.0,0.16053511071489648,3.0,0.9980002840360006,0.9993677735328674,0.014636724582273788,oof,xanh
adfecgdb,r01,3,15,60.0,9,9,0,0,100.0,100.0,0.8302202208819782,6.757478889902549,0.7233023389985344,0.13010921136724793,0.00743369445306934,1.0,0.7777777777777778,9.0,0.10708186643732841,4.0,0.9971827301714156,0.999195396900177,0.003927173930318268,oof,xanh
adfecgdb,r01,3,16,64.0,8,8,0,0,100.0,100.0,1.0609157086345846,5.708203568419494,0.7667279078396533,0.03426942616527893,0.005467158869180918,1.0,0.875,8.0,0.19933382084326445,3.0,0.9981728196144104,0.9991092383861542,0.0005205707003543994,oof,xanh
adfecgdb,r01,3,17,68.0,9,9,0,0,100.0,100.0,1.0352472612427805,5.516255192756082,0.7730840473686378,0.04557496445866749,0.005523489167137932,1.0,1.0,9.0,0.16500226388486708,3.0,0.9977602528201209,0.9990205764770508,0.000257377824963871,oof,xanh
adfecgdb,r01,3,18,72.0,8,8,0,0,100.0,100.0,0.8685653493330108,8.405841523513988,0.7234002568966149,0.12522716411469423,0.007418067392245488,1.0,0.7142857142857143,8.0,0.17610405685325592,3.0,0.9976296909153461,0.999067485332489,0.001271113845231608,oof,xanh
adfecgdb,r01,3,19,76.0,8,8,0,0,100.0,100.0,0.8450512551542971,9.912150019133476,0.7521117778542935,0.05717211578865274,0.00456856823780943,1.0,0.8,8.0,0.07074315871467118,3.0,0.9984328784048557,0.9991978406906128,0.0004757311309967237,oof,xanh
adfecgdb,r01,3,20,80.0,9,9,0,0,100.0,100.0,0.6032387556117951,10.853183927553003,0.6470561747366043,0.18615433024487532,0.007931763087785851,1.0,0.16666666666666666,9.0,0.0952259000564352,4.0,0.9984395073519813,0.9991296529769897,5.816749601383885e-05,oof,xanh
adfecgdb,r01,3,21,84.0,8,8,0,0,100.0,100.0,0.655623048734245,9.979684214566133,0.6500194268126794,0.22842625564641328,0.010763263429579185,1.0,0.16666666666666666,8.0,0.1070884753826605,4.0,0.9979042522609234,0.9989510476589203,9.27657355459853e-05,oof,xanh
adfecgdb,r01,3,22,88.0,9,9,0,0,100.0,100.0,0.5664889778003723,8.781102097487127,0.6641314902565607,0.3559333304614253,0.02229785988736312,1.0,0.15384615384615385,9.0,0.09964112058368076,4.0,0.9940938883357577,0.9988941550254822,0.0008642019487231435,oof,xanh
adfecgdb,r01,3,23,92.0,8,8,0,0,100.0,100.0,0.9104744458575763,8.466543792659346,0.7614290827585702,0.23326875368871436,0.008636050959177093,1.0,1.0,8.0,0.12434256806236298,3.0,0.9980245567858219,0.9988541603088379,0.0001729846204329421,oof,xanh
adfecgdb,r01,3,24,96.0,8,8,0,0,100.0,100.0,0.8836718773092143,22.55643236523642,0.7249993393653452,0.43665411559148337,0.007715167498088531,1.0,0.2222222222222222,8.0,0.1002888336997404,3.0,0.9972472302615643,0.9991806149482727,0.008280310531799413,oof,xanh
adfecgdb,r01,3,25,100.0,9,9,0,0,100.0,100.0,0.7348842824333154,11.162069395000227,0.7519067891706797,0.5115154466857076,0.005032352070621888,1.0,0.3333333333333333,9.0,0.17849697262900632,4.0,0.9945061405499777,0.9992855191230774,0.0567072802940251,oof,vang
